,品名,规格,市场,价格,趋势,周涨跌,月涨跌,年涨跌
319, 垂盆草 , 统 较广 ,玉林,14.00,平,0.00%,0.00%,-6.67%
320, 刺五加 , 根 东北 ,玉林,17.00,无,0.00%,0.00%,-22.73%
321, 大驳骨 , 统 ,玉林,7.50,平,0.00%,0.00%,0.00%
322, 大风子 , 统 较广 ,玉林,40.00,平,0.00%,0.00%,53.85%
323, 大腹皮 , 软统 进口 ,玉林,7.00,平,0.00%,0.00%,-6.67%
324, 大腹皮 , 硬统 进口 ,玉林,8.50,平,0.00%,0.00%,0.00%
325, 大黄 , 家种马蹄 .. ,玉林,24.00,平,0.00%,0.00%,-17.24%
326, 大黄 , 水根 甘肃 ,玉林,10.00,平,0.00%,0.00%,-9.09%
327, 大蓟 , 统 较广 ,玉林,4.20,平,0.00%,0.00%,0.00%
328, 萹蓄 , 统个 较广 ,玉林,5.00,平,0.00%,0.00%,0.00%
329, 木贼 , 统 东北 ,玉林,11.00,平,0.00%,0.00%,0.00%
330, 大青叶 , 统 较广 ,玉林,4.00,平,0.00%,0.00%,-27.27%
331, 玳瑁 , 统 进口 ,玉林,580.00,缺,0.00%,0.00%,0.00%
332, 丹参 , 统个 山东 ,玉林,14.00,平,0.00%,0.00%,-17.65%
333, 胆南星 , 袋装 较广 ,玉林,30.00,平,0.00%,0.00%,0.00%
334, 淡豆豉 , 统 较广 ,玉林,10.00,平,0.00%,0.00%,11.11%
335, 淡竹叶 , 统 较广 ,玉林,10.00,平,0.00%,0.00%,-9.09%
336, 当归 , 箱装 甘肃 ,玉林,62.00,平,0.00%,-4.62%,-24.39%
337, 党参 , 中条 甘肃 ,玉林,70.00,平,0.00%,0.00%,-39.13%
338, 党参 , 小条 甘肃 ,玉林,50.00,平,0.00%,0.00%,-41.18%
339, 刀豆 , 红统 较广 ,玉林,15.00,慢,0.00%,0.00%,0.00%
340, 灯心草 , 散草 江西 ,玉林,140.00,平,0.00%,0.00%,0.00%
341, 地胆草 , 带跟统 进.. ,玉林,20.00,缺,0.00%,0.00%,0.00%
342, 地胆草 , 头根 进口 ,玉林,40.00,平,0.00%,0.00%,29.03%
343, 苦地丁 , 统 较广 ,玉林,7.50,平,0.00%,0.00%,-6.25%
344, 地肤子 , 统货 东北 ,玉林,15.00,平,0.00%,0.00%,-6.25%
345, 地骨皮 , 统 较广 ,玉林,62.00,平,0.00%,0.00%,-7.46%
346, 地龙 , 全开 广西 ,玉林,200.00,平,0.00%,0.00%,-13.04%
347, 地龙 , 进口 较广 ,玉林,175.00,平,0.00%,2.94%,0.00%
348, 地榆 , 统片 较广 ,玉林,18.00,平,0.00%,0.00%,0.00%
349, 冬瓜皮 , 药厂货 较.. ,玉林,12.00,缺,0.00%,0.00%,0.00%
350, 冬瓜子 , 单边 较广 ,玉林,60.00,缺,0.00%,0.00%,-50.00%
351, 冬凌草 , 全草 较广 ,玉林,14.00,平,0.00%,0.00%,-17.65%
352, 独脚柑 , 短脚 两广 ,玉林,550.00,平,0.00%,0.00%,0.00%
353, 杜仲 , 板皮 西南 ,玉林,18.00,平,0.00%,0.00%,0.00%
354, 杜仲 , 丝 西南 ,玉林,22.00,平,0.00%,0.00%,0.00%
355, 莪术 , 大片 广西 ,玉林,12.00,平,0.00%,0.00%,20.00%
356, 莪术 , 统片 云南 ,玉林,14.00,平,0.00%,0.00%,-6.67%
357, 鹅不食草 , 全草 广西 ,玉林,16.00,平,0.00%,0.00%,6.67%
358, 儿茶 , 统 进口 ,玉林,38.00,平,0.00%,0.00%,0.00%
359, 番泻叶 , 统 进口 ,玉林,7.00,平,0.00%,0.00%,0.00%
360, 防风 , 籽播 河北 ,玉林,15.00,平,0.00%,0.00%,-11.76%
361, 防己 , 粉统个 江.. ,玉林,160.00,平,0.00%,3.23%,0.00%
362, 飞扬草 , 大统 广东 ,玉林,7.50,平,0.00%,0.00%,0.00%
363, 枫荷梨 , 统 广西 ,玉林,9.00,缺,0.00%,0.00%,0.00%
364, 蜂房 , 家蜂房 较.. ,玉林,800.00,缺,0.00%,0.00%,0.00%
365, 蜂蜜 , 统 较广 ,玉林,30.00,缺,0.00%,0.00%,0.00%
366, 佛手 , 统片 广东 ,玉林,49.00,慢,0.00%,0.00%,-24.62%
367, 佛手 , 统片 广西 ,玉林,31.00,慢,0.00%,0.00%,-26.19%
368, 佛手 , 进口 较广 ,玉林,29.00,平,0.00%,0.00%,0.00%
369, 茯苓 , 统丁 云南 ,玉林,20.50,平,0.00%,2.50%,-6.82%
370, 茯神 , 统片 云南 ,玉林,33.00,平,0.00%,0.00%,0.00%
371, 覆盆子 , 统 浙江 ,玉林,90.00,平,0.00%,0.00%,-25.00%
372, 干姜 , 粉统片 云.. ,玉林,15.50,平,0.00%,0.00%,-26.19%
373, 干姜 , 进口 较广 ,玉林,24.00,缺,0.00%,0.00%,0.00%
374, 甘草 , 58丁 较.. ,玉林,13.00,缺,0.00%,0.00%,-23.53%
375, 甘松 , 全颗 四川 ,玉林,55.00,平,0.00%,0.00%,0.00%
376, 甘遂 , 统 山西 ,玉林,85.00,平,0.00%,0.00%,-22.73%
377, 岗梅根 , 阳枝 较广 ,玉林,4.50,平,0.00%,0.00%,-10.00%
378, 岗梅根 , 阴枝 较广 ,玉林,5.50,缺,0.00%,0.00%,0.00%
379, 高良姜 , 统个 广东 ,玉林,14.50,平,0.00%,-3.33%,7.41%
380, 藁本 , 家统个 新.. ,玉林,30.00,平,0.00%,0.00%,0.00%
381, 藁本 , 野统个 东.. ,玉林,65.00,平,0.00%,0.00%,-13.33%
382, 葛根 , 柴统块 较.. ,玉林,8.00,平,0.00%,0.00%,0.00%
383, 黄藤 , 统片 越南 ,玉林,9.20,缺,0.00%,0.00%,0.00%
384, 葛花 , 大花 广西 ,玉林,18.00,缺,0.00%,0.00%,-5.26%
385, 蛤蚧 , 中对 进口 ,玉林,25.00,平,0.00%,0.00%,-28.57%
386, 蛤蚧 , 小对 进口 ,玉林,22.00,慢,0.00%,0.00%,-18.52%
387, 丁香 , 统 进口 ,玉林,56.50,平,0.00%,-5.04%,-3.42%
388, 钩藤 , 含钩80%.. ,玉林,63.00,平,0.00%,-3.08%,-21.25%
389, 钩藤 , 含钩30%.. ,玉林,28.00,平,0.00%,0.00%,-20.00%
390, 钩藤 , 含钩95%.. ,玉林,75.00,缺,0.00%,0.00%,0.00%
391, 狗脊 , 统片 广西 ,玉林,36.00,平,0.00%,44.00%,44.00%
392, 枸杞子 , 380粒 .. ,玉林,50.00,平,0.00%,0.00%,0.00%
393, 谷精草 , 统珠 较广 ,玉林,55.00,平,0.00%,0.00%,0.00%
394, 瓜蒌皮 , 统 较广 ,玉林,10.00,缺,0.00%,0.00%,-41.18%
395, 瓜蒌子 , 双边 较广 ,玉林,25.00,平,0.00%,0.00%,0.00%
396, 绵马贯众 , 统片 东北 ,玉林,14.00,平,0.00%,0.00%,0.00%
397, 光慈姑 , 统 较广 ,玉林,280.00,慢,0.00%,0.00%,-6.67%
398, 山豆根 , 统个 广西 ,玉林,145.00,平,0.00%,0.00%,-3.33%
399, 山豆根 , 家种货 较.. ,玉林,65.00,缺,0.00%,0.00%,0.00%
400, 广藿香 , 统个 两广 ,玉林,8.00,平,0.00%,14.29%,-11.11%
401, 广藿香 , 切货 两广 ,玉林,8.50,平,0.00%,6.25%,-15.00%
402, 山药 , 箱装片 广.. ,玉林,17.50,平,0.00%,0.00%,2.94%
403, 山药 , 毛条 广西 ,玉林,10.00,平,0.00%,0.00%,-33.33%
404, 龟甲 , 上甲 较广 ,玉林,75.00,平,0.00%,0.00%,-14.77%
405, 龟甲胶 , 老君堂 河.. ,玉林,1100.00,平,0.00%,0.00%,0.00%
406, 鬼羽箭 , 家统 广西 ,玉林,250.00,平,0.00%,0.00%,0.00%
407, 肉桂 , 桂碎 广西 ,玉林,11.00,平,0.00%,0.00%,0.00%
408, 肉桂 , 中筒 广西 ,玉林,15.00,平,0.00%,0.00%,-6.25%
409, 肉桂 , 烟桂 广西 ,玉林,22.00,缺,0.00%,0.00%,0.00%
410, 小通草 , 含量货 西.. ,玉林,150.00,平,0.00%,0.00%,0.00%
411, 龙眼肉 , 统货 广西 ,玉林,58.00,平,0.00%,0.00%,-17.14%
412, 桂枝 , 大片 两广 ,玉林,4.50,快,0.00%,0.00%,0.00%
413, 桂枝 , 2-4 两.. ,玉林,12.00,平,0.00%,0.00%,9.09%
414, 海风藤 , 不带叶藤 .. ,玉林,8.50,平,0.00%,0.00%,0.00%
415, 海龙 , 刁海龙 南.. ,玉林,13500.00,平,0.00%,0.00%,0.00%
416, 海马 , 三斑马4克 ,玉林,10000.00,慢,0.00%,0.00%,0.00%
417, 海马 , 平马4克 .. ,玉林,6500.00,平,0.00%,0.00%,-7.14%
418, 海螵蛸 , 小统 进口 ,玉林,12.00,平,0.00%,0.00%,0.00%
419, 海螵蛸 , 中统 进口 ,玉林,38.00,平,0.00%,0.00%,-15.56%
420, 海螵蛸 , 大统 进口 ,玉林,42.00,平,0.00%,0.00%,-19.23%
421, 海桐皮 , 统 较广 ,玉林,7.00,平,0.00%,0.00%,0.00%
422, 海藻 , 全检 较广 ,玉林,19.00,平,0.00%,0.00%,0.00%
423, 寒水石 , 统块 较广 ,玉林,2.60,平,0.00%,0.00%,0.00%
424, 半夏 , 家统 甘肃 ,玉林,60.00,平,0.00%,0.00%,0.00%
425, 墨旱莲 , 全草统 较.. ,玉林,6.00,平,0.00%,0.00%,-7.69%
426, 诃子 , 带壳统 进.. ,玉林,7.00,平,0.00%,0.00%,0.00%
427, 合欢皮 , 统个 较广 ,玉林,9.00,平,0.00%,0.00%,-25.00%
428, 何首乌 , 家种统片 .. ,玉林,22.00,缺,0.00%,0.00%,-29.03%
429, 何首乌 , 野生统片 .. ,玉林,28.00,平,0.00%,0.00%,-12.50%
430, 荷叶 , 统货 较广 ,玉林,9.00,平,0.00%,0.00%,0.00%
431, 皂矾 , 统 较广 ,玉林,3.00,缺,0.00%,0.00%,7.14%
432, 黑老虎 , 枝片 云南 ,玉林,21.00,平,0.00%,0.00%,-8.70%
433, 黑芝麻 , 统 进口 ,玉林,13.00,平,0.00%,0.00%,-21.21%
434, 红参 , 无糖小抄 .. ,玉林,205.00,慢,0.00%,0.00%,-4.65%
435, 红豆蔻 , 统 进口 ,玉林,30.50,平,0.00%,0.00%,-10.29%
436, 红花 , 统 新疆 ,玉林,95.00,平,0.00%,0.00%,-5.00%
437, 红花 , 统 云南 ,玉林,95.00,平,0.00%,0.00%,-3.06%
438, 厚朴 , 板皮统 较.. ,玉林,11.00,平,0.00%,0.00%,-15.38%
439, 胡黄连 , 选 西藏 ,玉林,260.00,平,0.00%,0.00%,-13.33%
440, 虎杖 , 统片 较广 ,玉林,9.00,快,0.00%,0.00%,0.00%
441, 琥珀 , 统块 进口 ,玉林,17.00,平,0.00%,0.00%,0.00%
442, 滑石 , 块 较广 ,玉林,3.50,平,0.00%,0.00%,-12.50%
443, 牛膝 , 中等粒 河.. ,玉林,28.00,平,0.00%,0.00%,-3.45%
444, 牛膝 , 一般粒 河.. ,玉林,20.00,平,0.00%,0.00%,-4.76%
445, 木瓜 , 皱统 湖北 ,玉林,12.00,平,0.00%,0.00%,-20.00%
446, 木瓜 , 皱统 云南 ,玉林,10.00,平,0.00%,0.00%,-16.67%
447, 槐花 , 开花统 河.. ,玉林,9.00,平,0.00%,0.00%,0.00%
448, 槐花 , 花蕾统 河.. ,玉林,18.00,平,0.00%,0.00%,-10.00%
449, 槐角 , 好货 山东 ,玉林,8.00,平,0.00%,0.00%,0.00%
450, 黄柏 , 带皮丝 四.. ,玉林,35.00,畅,0.00%,0.00%,-12.50%
451, 狗鞭 , 中条 较广 ,玉林,9.00,平,0.00%,0.00%,0.00%
452, 黄花倒水莲 , 阴枝 广西 ,玉林,18.50,平,0.00%,0.00%,-11.90%
453, 芥子 , 黄统 较广 ,玉林,10.00,缺,0.00%,0.00%,0.00%
454, 芥子 , 白统 较广 ,玉林,20.00,平,0.00%,0.00%,0.00%
455, 黄精 , 统个 西南 ,玉林,67.00,平,0.00%,8.06%,21.82%
456, 黄连 , 鸡爪统 重.. ,玉林,350.00,平,0.00%,0.00%,-5.41%
457, 黄连 , 单支统 重.. ,玉林,360.00,平,0.00%,0.00%,-7.69%
458, 黄芪 , 中片 ,玉林,43.00,平,0.00%,0.00%,0.00%
459, 黄芪 , 小片 ,玉林,30.00,平,0.00%,0.00%,-6.25%
460, 黄芩 , 家种统个 .. ,玉林,18.00,快,0.00%,5.88%,-35.71%
461, 黄芩 , 家种统个 .. ,玉林,20.00,平,0.00%,0.00%,-33.33%
462, 黄药子 , 统片 较广 ,玉林,8.00,缺,0.00%,0.00%,-20.00%
463, 土牛膝 , 统 广西 ,玉林,11.00,缺,0.00%,0.00%,0.00%
464, 火麻仁 , 带壳 较广 ,玉林,13.00,平,0.00%,0.00%,-18.75%
465, 火炭母草 , 统 较广 ,玉林,4.30,慢,0.00%,0.00%,0.00%
466, 鸡蛋花 , 统 印尼 ,玉林,16.50,平,0.00%,0.00%,10.00%
467, 鸡骨草 , 大叶全草 .. ,玉林,13.00,平,0.00%,0.00%,-23.53%
468, 鸡骨草 , 小叶全草 .. ,玉林,19.00,平,0.00%,0.00%,-13.64%
469, 鸡骨草 , 大叶光杆 .. ,玉林,14.00,平,0.00%,0.00%,-22.22%
470, 鸡骨香 , 统 广东 ,玉林,35.00,平,0.00%,9.38%,-36.36%
471, 鸡冠花 , 红统 河北 ,玉林,14.00,平,0.00%,0.00%,0.00%
472, 鸡内金 , 统个 较广 ,玉林,12.00,平,0.00%,0.00%,1.69%
473, 鸡血藤 , 统片 进口 ,玉林,8.50,平,0.00%,0.00%,-15.00%
474, 积雪草 , 统个 较广 ,玉林,13.00,平,0.00%,0.00%,0.00%
475, 急性子 , 统 较广 ,玉林,40.00,平,0.00%,0.00%,-27.27%
476, 木棉花 , 统 西南 ,玉林,6.00,平,0.00%,0.00%,0.00%
477, 姜黄 , 统个 四川 ,玉林,20.00,平,0.00%,0.00%,-9.09%
478, 三白草 , 统 较广 ,玉林,18.00,缺,0.00%,0.00%,0.00%
479, 降香 , 下脚料 越.. ,玉林,110.00,平,0.00%,0.00%,-8.33%
480, 绞股蓝 , 甜统 ,玉林,16.00,平,0.00%,0.00%,6.67%
481, 大血藤 , 统片 较广 ,玉林,9.50,平,0.00%,0.00%,0.00%
482, 金果榄 , 统 西南 ,玉林,160.00,平,0.00%,0.00%,-25.58%
483, 金钱草 , 大叶全草 .. ,玉林,16.00,缺,0.00%,0.00%,14.29%
484, 金荞麦 , 统片 云南 ,玉林,13.00,平,0.00%,0.00%,0.00%
485, 金银花 , 一级白花 .. ,玉林,100.00,慢,0.00%,0.00%,-20.00%
486, 金樱子 , 统个 广西 ,玉林,12.00,平,0.00%,0.00%,-36.84%
487, 金樱子 , 肉 广西 ,玉林,38.00,平,0.00%,0.00%,-7.32%
488, 荆芥 , 全草 河北 ,玉林,5.50,平,0.00%,0.00%,-8.33%
489, 荆芥穗 , 统 河北 ,玉林,55.00,平,0.00%,0.00%,57.14%
490, 胆南星 , 袋装 较广 ,亳州,30.00,平,0.00%,0.00%,0.00%
491, 淡豆豉 , 统 较广 ,亳州,10.00,平,0.00%,0.00%,0.00%
492, 淡竹叶 , 统 较广 ,亳州,9.00,慢,0.00%,0.00%,-18.18%
493, 当归 , 箱装 甘肃 ,亳州,60.00,平,0.00%,0.00%,-25.00%
494, 当归 , 散把 甘肃 ,亳州,50.00,平,0.00%,0.00%,-16.67%
495, 当归 , 全归片 甘.. ,亳州,50.00,平,0.00%,0.00%,0.00%
496, 党参 , 中条 甘肃 ,亳州,65.00,平,0.00%,0.00%,-35.00%
497, 党参 , 小条 甘肃 ,亳州,45.00,平,0.00%,0.00%,-43.75%
498, 刀豆 , 红统 较广 ,亳州,17.00,平,0.00%,0.00%,0.00%
499, 灯心草 , 散草 江西 ,亳州,135.00,平,0.00%,0.00%,0.00%
500, 刀豆壳 , 统 云南 ,亳州,8.00,平,0.00%,0.00%,0.00%
501, 苦地丁 , 统 较广 ,亳州,6.00,慢,0.00%,0.00%,-25.00%
502, 地肤子 , 统货 东北 ,亳州,15.00,平,0.00%,0.00%,-25.00%
503, 地骨皮 , 统 较广 ,亳州,55.00,平,0.00%,0.00%,-11.29%
504, 地锦草 , 硬苗 较广 ,亳州,6.50,平,0.00%,0.00%,-13.33%
505, 地龙 , 全开 广西 ,亳州,210.00,平,0.00%,2.44%,-12.50%
506, 地榆 , 统片 较广 ,亳州,18.00,平,0.00%,0.00%,0.00%
507, 冬瓜皮 , 药厂货 较.. ,亳州,8.00,平,0.00%,0.00%,-38.46%
508, 冬瓜子 , 双边 较广 ,亳州,60.00,平,0.00%,0.00%,-57.14%
509, 冬凌草 , 全草 较广 ,亳州,10.00,平,0.00%,0.00%,-28.57%
510, 杜仲 , 板皮 西南 ,亳州,16.00,平,0.00%,0.00%,-11.11%
511, 莪术 , 大片 广西 ,亳州,10.00,平,0.00%,0.00%,-25.93%
512, 鹅不食草 , 全草 河南 ,亳州,15.00,平,0.00%,0.00%,0.00%
513, 儿茶 , 统 进口 ,亳州,32.00,平,0.00%,0.00%,0.00%
514, 番泻叶 , 统 进口 ,亳州,7.00,平,0.00%,0.00%,0.00%
515, 防风 , 秧播 河南 ,亳州,13.00,平,0.00%,0.00%,0.00%
516, 防风 , 籽播 河北 ,亳州,14.00,平,0.00%,0.00%,0.00%
517, 防风 , 野统 内蒙 ,亳州,260.00,平,0.00%,0.00%,0.00%
518, 防己 , 粉统个 江.. ,亳州,140.00,平,0.00%,0.00%,-3.45%
519, 佛手 , 统片 广东 ,亳州,50.00,平,0.00%,0.00%,-23.08%
520, 佛手 , 统片 四川 ,亳州,28.00,平,0.00%,0.00%,-37.78%
521, 茯苓 , 中心丁 安.. ,亳州,25.00,平,0.00%,0.00%,-7.41%
522, 茯苓皮 , 统 安徽 ,亳州,3.50,平,0.00%,0.00%,0.00%
523, 茯神 , 统片 湖南 ,亳州,35.00,平,0.00%,0.00%,0.00%
524, 覆盆子 , 统 浙江 ,亳州,85.00,平,0.00%,0.00%,-22.73%
525, 覆盆子 , 包检货 浙.. ,亳州,115.00,平,0.00%,0.00%,0.00%
526, 干姜 , 粉统片 云.. ,亳州,16.00,平,0.00%,0.00%,-23.81%
527, 干姜 , 柴统片 山.. ,亳州,9.00,平,0.00%,0.00%,0.00%
528, 干漆 , 统 较广 ,亳州,70.00,平,0.00%,0.00%,0.00%
529, 甘草 , 毛草统 新.. ,亳州,11.00,平,0.00%,0.00%,-21.43%
530, 甘草 , 过0.3筛.. ,亳州,14.00,平,0.00%,7.69%,-22.22%
531, 甘草 , 58丁 较.. ,亳州,14.00,平,0.00%,7.69%,0.00%
532, 甘草 , 35丁 较.. ,亳州,8.50,平,0.00%,6.25%,0.00%
533, 甘松 , 全颗 四川 ,亳州,55.00,平,0.00%,0.00%,0.00%
534, 菝葜 , 统片 安徽 ,亳州,5.50,平,0.00%,0.00%,0.00%
535, 甘遂 , 统 山西 ,亳州,70.00,平,0.00%,0.00%,-36.36%
536, 高良姜 , 统个 广东 ,亳州,15.00,平,0.00%,0.00%,11.11%
537, 藁本 , 家统个 新.. ,亳州,23.00,平,0.00%,0.00%,0.00%
538, 葛根 , 柴统块 较.. ,亳州,6.50,平,0.00%,0.00%,-13.33%
539, 葛根 , 柴含量丁 .. ,亳州,11.00,平,0.00%,0.00%,0.00%
540, 葛花 , 大花 广西 ,亳州,20.00,平,0.00%,0.00%,0.00%
541, 蛤蚧 , 中对 进口 ,亳州,32.00,慢,0.00%,0.00%,0.00%
542, 丁香 , 统 进口 ,亳州,56.00,平,0.00%,-3.45%,-9.68%
543, 钩藤 , 含钩80%.. ,亳州,63.00,平,0.00%,-3.08%,-37.00%
544, 狗脊 , 统片 广西 ,亳州,27.00,慢,0.00%,0.00%,0.00%
545, 黄蜀葵花 , 统 江苏 ,亳州,48.00,平,0.00%,0.00%,-12.73%
546, 枸杞子 , 280粒 .. ,亳州,62.00,平,0.00%,3.33%,19.23%
547, 枸杞子 , 380粒 .. ,亳州,55.00,平,0.00%,5.77%,19.57%
548, 谷精草 , 统 浙江 ,亳州,33.00,平,0.00%,0.00%,0.00%
549, 瓜蒌皮 , 统 河北 ,亳州,10.00,平,0.00%,0.00%,-16.67%
550, 瓜蒌子 , 饮片货 较.. ,亳州,22.00,平,0.00%,0.00%,0.00%
551, 绵马贯众 , 饮片货 东.. ,亳州,12.00,慢,0.00%,0.00%,0.00%
552, 绵马贯众 , 药厂货 东.. ,亳州,11.00,慢,0.00%,0.00%,0.00%
553, 光慈姑 , 统 较广 ,亳州,245.00,平,0.00%,0.00%,0.00%
554, 山豆根 , 统个 广西 ,亳州,140.00,慢,0.00%,0.00%,-6.67%
555, 广藿香 , 统个 两广 ,亳州,7.50,平,0.00%,0.00%,-21.05%
556, 广藿香 , 切货 两广 ,亳州,9.00,平,0.00%,0.00%,-18.18%
557, 山药 , 统片 广西 ,亳州,18.00,慢,0.00%,0.00%,0.00%
558, 山药 , 去皮毛条 .. ,亳州,14.00,慢,0.00%,0.00%,-39.13%
559, 山药 , 毛统片 河.. ,亳州,16.00,慢,0.00%,0.00%,-36.00%
560, 龟甲 , 下甲 较广 ,亳州,70.00,平,0.00%,0.00%,-22.22%
561, 龟甲胶 , 老君堂 河.. ,亳州,980.00,平,0.00%,0.00%,-2.00%
562, 肉桂 , 中筒 广西 ,亳州,15.00,平,0.00%,0.00%,-6.25%
563, 小通草 , 统 西南 ,亳州,150.00,平,0.00%,0.00%,0.00%
564, 龙眼肉 , 全检货 广.. ,亳州,60.00,平,0.00%,0.00%,-11.76%
565, 桂枝 , 大片 两广 ,亳州,4.00,平,0.00%,0.00%,-20.00%
566, 桂枝 , 小片 两广 ,亳州,8.00,平,0.00%,0.00%,-5.88%
567, 海风藤 , 带叶细藤 .. ,亳州,6.50,平,0.00%,18.18%,18.18%
568, 海龙 , 刁海龙 南.. ,亳州,15000.00,平,0.00%,0.00%,0.00%
569, 海马 , 中 较广 ,亳州,10500.00,平,0.00%,0.00%,0.00%
570, 海螵蛸 , 中统 国产 ,亳州,26.00,平,0.00%,0.00%,-39.53%
571, 海桐皮 , 统 较广 ,亳州,6.00,慢,0.00%,0.00%,0.00%
572, 海藻 , 清水 较广 ,亳州,12.00,平,0.00%,0.00%,-14.29%
573, 半夏 , 家统 甘肃 ,亳州,58.00,平,0.00%,0.00%,-7.94%
574, 半夏 , 野统 较广 ,亳州,95.00,慢,0.00%,0.00%,0.00%
575, 墨旱莲 , 全草统 较.. ,亳州,5.00,平,0.00%,0.00%,0.00%
576, 诃子 , 带壳统 进.. ,亳州,6.00,平,0.00%,0.00%,0.00%
577, 合欢皮 , 统个 较广 ,亳州,9.50,慢,0.00%,0.00%,-5.00%
578, 何首乌 , 家种统片 .. ,亳州,27.00,慢,0.00%,0.00%,-3.57%
579, 何首乌 , 野生统片 .. ,亳州,25.00,平,0.00%,0.00%,-13.79%
580, 何首乌 , 家种统片 .. ,亳州,28.00,平,0.00%,0.00%,-6.67%
581, 荷叶 , 统货 较广 ,亳州,7.00,平,0.00%,0.00%,0.00%
582, 荷叶 , 好货 较广 ,亳州,11.00,平,0.00%,0.00%,0.00%
583, 蜘蛛香 , 全颗 较广 ,亳州,25.00,平,0.00%,0.00%,-13.79%
584, 皂矾 , 统 较广 ,亳州,3.00,平,0.00%,0.00%,-14.29%
585, 黑老虎 , 统货 云南 ,亳州,13.00,平,0.00%,0.00%,0.00%
586, 黑芝麻 , 统 进口 ,亳州,18.00,平,0.00%,0.00%,0.00%
587, 红参 , 小抄含糖 .. ,亳州,80.00,平,0.00%,0.00%,0.00%
588, 红参 , 无糖小抄 .. ,亳州,150.00,平,0.00%,0.00%,0.00%
589, 红豆蔻 , 统 进口 ,亳州,32.00,平,0.00%,0.00%,-5.88%
590, 红花 , 统 新疆 ,亳州,90.00,平,0.00%,0.00%,-10.00%
591, 红花 , 统 云南 ,亳州,90.00,平,0.00%,0.00%,-10.00%
592, 铁皮石斛 , 统条 云南 ,亳州,150.00,平,0.00%,0.00%,-34.78%
593, 大枣 , 食用小个 .. ,亳州,10.00,平,0.00%,0.00%,0.00%
594, 大枣 , 药用统 较.. ,亳州,5.00,平,0.00%,0.00%,0.00%
595, 厚朴 , 板皮统 四.. ,亳州,11.00,平,0.00%,0.00%,-4.35%
596, 胡黄连 , 统 西藏 ,亳州,230.00,平,0.00%,0.00%,4.55%
597, 虎杖 , 统片 较广 ,亳州,7.00,平,0.00%,0.00%,-12.50%
598, 琥珀 , 统块 进口 ,亳州,14.00,慢,0.00%,0.00%,0.00%
599, 琥珀 , 米统 东北 ,亳州,75.00,慢,0.00%,0.00%,0.00%
600, 牛膝 , 药厂货 河.. ,亳州,13.00,平,0.00%,0.00%,-23.53%
601, 牛膝 , 0.4-0.. ,亳州,17.00,缺,0.00%,0.00%,0.00%
602, 木瓜 , 皱统 湖北 ,亳州,10.00,平,0.00%,-9.09%,-31.03%
603, 槐花 , 开花统 山.. ,亳州,5.00,平,0.00%,0.00%,0.00%
604, 槐花 , 花蕾统 山.. ,亳州,15.00,慢,0.00%,0.00%,-16.67%
605, 槐角 , 药厂货 山.. ,亳州,5.00,平,0.00%,0.00%,0.00%
606, 黄柏 , 带皮个子 .. ,亳州,30.00,慢,0.00%,0.00%,-16.67%
607, 黄柏 , 双面黄丝 .. ,亳州,63.00,平,0.00%,0.00%,0.00%
608, 狗鞭 , 中条 较广 ,亳州,10.00,平,0.00%,0.00%,0.00%
609, 芥子 , 黄统 较广 ,亳州,8.00,平,0.00%,0.00%,-5.88%
610, 蜂蜡 , 统 较广 ,亳州,18.00,平,0.00%,0.00%,0.00%
611, 黄连 , 鸡爪统 重.. ,亳州,330.00,平,0.00%,0.00%,-8.33%
612, 黄连 , 单支统 重.. ,亳州,340.00,平,0.00%,0.00%,-8.11%
613, 黄芪 , 家种统个 .. ,亳州,17.00,平,0.00%,0.00%,-10.53%
614, 黄芪 , 过0.3筛.. ,亳州,17.00,平,0.00%,0.00%,-19.05%
615, 黄芩 , 家种统个 .. ,亳州,15.00,平,0.00%,7.14%,-31.82%
616, 黄芩 , 家种统个 .. ,亳州,17.00,平,0.00%,6.25%,-32.00%
617, 黄药子 , 统片 较广 ,亳州,7.00,平,0.00%,0.00%,-12.50%
618, 火麻仁 , 去壳 较广 ,亳州,25.00,平,0.00%,0.00%,-7.41%
619, 火麻仁 , 带壳 较广 ,亳州,10.50,平,0.00%,0.00%,-16.00%
620, 鸡蛋花 , 好统 印尼 ,亳州,15.00,平,0.00%,0.00%,-37.50%
621, 鸡骨草 , 大叶全草 .. ,亳州,15.00,平,0.00%,0.00%,0.00%
622, 鸡内金 , 统个 较广 ,亳州,11.00,平,0.00%,0.00%,0.00%
623, 鸡血藤 , 统片 进口 ,亳州,8.50,平,0.00%,0.00%,-15.00%
624, 积雪草 , 统个 较广 ,亳州,10.00,平,0.00%,0.00%,0.00%
625, 急性子 , 统 较广 ,亳州,28.00,平,0.00%,0.00%,-44.00%
626, 白术 , 统个 安徽 ,亳州,25.00,平,0.00%,0.00%,-72.22%
627, 白术 , 一年生 河.. ,亳州,10.00,平,0.00%,0.00%,-80.00%
628, 牡荆叶 , 统 较广 ,亳州,4.50,慢,0.00%,0.00%,0.00%
629, 白头翁 , 统根 东北 ,亳州,75.00,平,0.00%,0.00%,0.00%
630, 白薇 , 饮片货 较.. ,亳州,38.00,慢,0.00%,0.00%,0.00%
631, 白鲜皮 , 抽芯80-.. ,亳州,125.00,平,0.00%,0.00%,-16.67%
632, 白芷 , 统个 安徽 ,亳州,7.50,平,0.00%,0.00%,-6.25%
